gene_id,symbol,LFC_te_DMSO,padj_te_DMSO,LFC_ribo_DMSO,padj_ribo_DMSO,LFC_rna_DMSO,padj_rna_DMSO,LFC_te_a209,padj_te_a209,LFC_ribo_a209,padj_ribo_a209,LFC_rna_a209,padj_rna_a209
ENSG00000117262.18,GPR89A,-0.006057012398891131,0.9802303680544867,-0.006914447044485683,0.9995549130875302,-2.2654646859489296e-5,0.9999857835394629,0.04766132690516179,0.8099701836364217,9.085213618836126e-7,0.9982430336258562,-0.03877583991010902,0.6598550780468817
ENSG00000174827.13,PDZK1,0.0022096239430258206,0.98711721280768006,0.002622345372980376,0.9995549130875302,4.088662371333392e-6,0.9999857835394629,-0.019446995342747745,0.6622634182643307,-9.720939220981349e-7,0.9982430336258562,-6.573093308203143e-4,0.9867833883278259
ENSG00000265491.4,RNF115,-0.37130722810227246,0.207664669990194,-0.44685696971564604,0.2087424091642157,2.666344758167883e-5,0.9999857835394629,0.31892659282667374,0.15122073729798377,6.203170068779677e-6,0.9982430336258562,-0.010966755232509472,0.9255697383872163
ENSG00000186141.8,POLR3C,0.05224088939846788,0.790024291273941,0.023351505889451084,0.9995549130875302,-4.625821906983223e-6,0.9999857835394629,0.5058697529847829,0.03143783907856475,7.315730495116037e-6,0.9982430336258562,-0.06424417516068646,0.5252996747082953
ENSG00000186364.11,NUDT17,-0.014998177008946175,0.8613923275473957,-0.004949912663121145,0.9995549130875302,3.5373015247423422e-6,0.9999857835394629,-0.060985178816992495,0.6233456064587249,-2.1048777674163797e-6,0.9982430336258562,-0.00883711510968296,0.8788258314540982
ENSG00000131788.15,PIAS3,-0.02327432375238583,0.9277852424315165,-0.009232157627652069,0.9995549130875302,1.248269909661084e-5,0.9999857835394629,0.012637807560326437,0.9320294212839324,1.256774643874808e-6,0.9982430336258562,4.5749096257783874e-4,0.9951343297349098
ENSG00000131779.10,PEX11B,-0.025470969347207287,0.9034145812406021,-0.009266559208294504,0.9995549130875302,-5.215832952756751e-5,0.9999857835394629,-0.04583263231758206,0.7754771433301417,-1.8085570296507767e-6,0.9982430336258562,0.0030919569335691867,0.9807812069550924
ENSG00000265241.6,RBM8A,0.06884609134702653,0.6916942580275566,0.04130624475242522,0.9475566748167792,-3.2800458343428535e-6,0.9999857835394629,0.05272641870613162,0.7203043910782004,3.161303251245014e-6,0.9982430336258562,-0.0291638135812954,0.7978778262428928
ENSG00000272031.2,ANKRD34A,0.05009545565817755,0.26910232868685585,0.03336614835290142,0.5989189296503491,-2.4605275886072694e-6,0.9999857835394629,-0.09122861348630114,0.2158529594773283,-4.32297355610972e-6,0.8547361667068362,0.00904674366400788,0.7486632014249543
ENSG00000121851.12,POLR3GL,-0.021955335002584595,0.8530995476490782,-0.010746512412597171,0.9995549130875302,3.121198208585657e-7,0.9999857835394629,-0.16628460693874592,0.21578580348841567,-5.47444562375317e-6,0.5395872481409776,-0.009542554497476183,0.8429736523709538
ENSG00000265972.5,TXNIP,0.009465389296604738,0.9119872626994387,0.010668598060193006,0.9767321207915667,0.15232474664147477,0.773469851874063,-0.07918844227438983,0.31555041912238535,-2.059805765899691e-6,0.9982430336258562,0.5904874892485551,0.002805998229207934
ENSG00000271425.7,NBPF10,-1.5260965730777023e-4,0.9978049229040065,NA,NA,-3.4102522283499615e-6,0.9999857835394629,-3.8398388612258456e-4,0.8106509198135927,NA,NA,0.013022792308591923,0.8782774268471486
ENSG00000213240.8,RP11-458D21.5,-1.3191715001452503e-4,0.9783676115709017,NA,NA,3.4974940941062666e-6,0.9999857835394629,-3.101870509049399e-4,0.7910466651767495,NA,NA,0.008214232854922177,0.8280267810220839
ENSG00000264343.5,NOTCH2NL,-0.025218241956560663,0.8224491669813718,-0.040372733498751055,0.7948309697725041,-2.6421328331396732e-5,0.9999857835394629,0.06691817654534153,0.7412127234757478,4.2395943504922795e-6,0.9982430336258562,0.023565988152558934,0.7946810106442248
ENSG00000268043.7,NBPF12,-0.00788158791303152,0.8804362137088577,-0.005087669516709922,0.9995549130875302,1.7466232750196634e-6,0.9999857835394629,-0.010103240908038444,0.9320664678800942,-1.1086163296650214e-6,0.9982430336258562,-0.023506000144151516,0.7801303881985003
ENSG00000131791.7,PRKAB2,0.007332521029561415,0.9754500698299331,0.007203046712039274,0.9995549130875302,9.35174245744987e-6,0.9999857835394629,0.034230718255351754,0.8570230654846956,3.0308649086737057e-6,0.9982430336258562,0.11838720493294734,0.344338165984169
ENSG00000131778.18,CHD1L,-0.003638348373310054,0.9934587234974972,-0.0104480839438525,0.9995549130875302,-5.609420483547257e-6,0.9999857835394629,0.002016525013818458,0.9930865317401444,1.7135257920458437e-6,0.9982430336258562,-0.022599122170881194,0.8191003251034441
ENSG00000116128.10,BCL9,-0.08095672386519152,0.47108052192911953,-0.03375696347164111,0.863518650384243,4.0002024006973846e-5,0.9999857835394629,0.2969642813368878,0.2657683253292466,4.850558735511535e-6,0.9982430336258562,-0.0056546299721726345,0.9633038042244323
ENSG00000162836.11,ACP6,0.061129527887333786,0.6974803955501201,0.013099645450487547,0.9995549130875302,-1.018794086514405e-5,0.9999857835394629,-0.06241050624237241,0.7482092881510436,-3.363875990319742e-6,0.9982430336258562,-0.04014904681654057,0.6244198616275173
ENSG00000188092.14,GPR89B,0.03144091869908853,0.5096816761301783,0.05136810695862977,0.33745829770982194,4.895764068628059e-6,0.9999857835394629,0.006850098813894544,0.9095160231901761,2.600874869853872e-7,0.9982430336258562,0.01989300051508758,0.8357504827001372
ENSG00000263956.6,NBPF11,0.005315989714919078,0.9659474025761065,-0.002213170904881769,0.9995549130875302,-1.2916158742970146e-5,0.9999857835394629,-0.04687060454577147,0.7241641443285466,-2.3005719150609867e-6,0.9982430336258562,-0.004044767503653006,0.97260238794785
ENSG00000270629.5,NBPF14,-0.014164581240302303,0.8154878249347788,-0.023177907455064914,0.8714693610255363,1.8284916772937184e-5,0.9999857835394629,0.01152931316787677,0.888299874953136,9.332820168608941e-7,0.9982430336258562,0.029203344781644398,0.7686957042597824
ENSG00000177144.7,NUDT4P1,9.88532757715618e-4,0.9458858486615885,6.107870219382451e-4,0.9995549130875302,8.174637523691882e-7,0.9999857835394629,0.056354767574008154,0.08914649602726425,3.0181005343477243,0.1362951116832374,0.0074551762489967624,0.8628091720235606
ENSG00000178104.19,PDE4DIP,0.09554397810998129,0.5609981263145895,0.052517877001348655,0.9180478036467504,-1.6233931132060915e-6,0.9999857835394629,-0.09823617220045368,0.6394884985427167,-1.0812606281257927e-6,0.9982430336258562,0.05671942174954899,0.5618233023652411
ENSG00000269713.7,NBPF9,-0.036990257660081884,0.8452165222380205,-0.027648140609217782,0.9757612219852208,-1.224637554878045e-5,0.9999857835394629,-0.056257678926422396,0.6896263273661523,-1.9677901354736256e-6,0.9982430336258562,0.050434142388016044,0.5850666079611729
ENSG00000271383.6,NBPF19,-0.010005523936090352,0.8509136146679298,-0.009745851428903763,0.9733929117871732,-8.568449712401819e-6,0.9999857835394629,-0.02813240702478088,0.7253510344600764,-4.81334878376395e-7,0.9982430336258562,-0.016450475845013544,0.8648144215672761
ENSG00000270882.2,HIST2H4A,0.006464168860226303,0.9785325140429894,0.0028902743522381184,0.9995549130875302,-1.0635710095449245e-6,0.9999857835394629,0.10055173902925785,0.5450464685131858,-1.3497715363274537e-6,0.9982430336258562,-0.5138471810315055,8.89202944402398e-9
ENSG00000203811.1,HIST2H3C,-0.027290504060172218,0.8236304409769878,-0.03764822357250993,0.9733929117871732,3.0661117030258044e-6,0.9999857835394629,0.02737625096833464,0.8658687401305835,-2.7389843418724416e-6,0.9982430336258562,-0.41089773991484674,3.3439338590603e-6
ENSG00000203812.2,HIST2H2AA3,-0.001912099658856563,0.8986553358754094,0.006157641282735868,0.9995549130875302,1.625570490260355e-7,0.9999857835394629,0.002440228148498873,0.9139106373431181,-8.994172093260834e-7,0.9982430336258562,-4.0898069176391506e-4,0.935940092899518
ENSG00000272196.2,HIST2H2AA4,0.006303232674456736,0.790024291273941,0.0033931321797300434,0.9888044276112382,-2.4048091260708494e-5,0.9999857835394629,-0.0013673813660019932,0.9639090764237818,-6.215203068573362e-8,0.9982430336258562,-0.035091769667092466,0.4460100696917538
ENSG00000270276.2,HIST2H4B,-0.06324666132444016,0.37975484496572437,-0.029695838323579422,0.7509242277828271,2.8087006697660906e-6,0.9999857835394629,-0.01798020612713707,0.8479596733928968,-1.1707861940922874e-6,0.9982430336258562,0.005135720505400175,0.9610227221179893
ENSG00000178096.8,BOLA1,0.018248847284374235,0.9337297456715634,0.013733675899075221,0.9995549130875302,1.884120300417356e-6,0.9999857835394629,0.40672157775531304,0.2062241440656552,3.9183424120608605e-6,0.9982430336258562,-0.04421370412435823,0.6037263736064287
ENSG00000143368.9,SF3B4,0.3605526550551145,0.044792108238910874,0.26787839744022196,0.22791175346689158,-7.95451034216781e-6,0.9999857835394629,0.14934675544492212,0.3765105319079027,6.844245086305352e-6,0.9982430336258562,-0.0021872965212880405,0.9863386013277964
ENSG00000014914.20,MTMR11,-0.0159206076712552,0.905470112367137,-0.0036262459944092352,0.9995549130875302,9.355405187436591e-6,0.9999857835394629,0.007416894604938154,0.9675260995201135,1.7612004870068096e-7,0.9982430336258562,-0.005084983783449575,0.9513252723969166
ENSG00000264522.5,OTUD7B,0.04428436239389492,0.8264413319176028,-0.0010510416563796947,0.9995549130875302,2.84141515469295e-6,0.9999857835394629,-0.06923427727530077,0.7271026024211263,-8.860831377428594e-6,0.9982430336258562,0.007090402874564857,0.9507719578001189
ENSG00000136631.12,VPS45,0.010078533716113816,0.98711721280768006,0.011793239491279856,0.9995549130875302,4.98041634312382e-6,0.9999857835394629,0.018049208062646264,0.9197248598888691,3.807671844443089e-5,0.9982430336258562,0.020692181894604707,0.8313316170252539
ENSG00000023902.13,PLEKHO1,0.007152283341676151,0.9737987726964868,0.006340663278425266,0.9995549130875302,1.4903659851400325e-6,0.9999857835394629,-0.096659771881208,0.5552212127585795,-3.5618756285744804e-6,0.9982430336258562,-0.025686010314379705,0.7311568398700848
ENSG00000143401.14,ANP32E,0.06512816055611084,0.685320914406817,0.16220803855052773,0.48571261281458084,1.662718875875523e-5,0.9999857835394629,-0.06049786225049938,0.4552411732308446,-4.61395282240886e-6,0.9069932670106161,0.02227418968839644,0.7913599780646664
ENSG00000117362.12,APH1A,-0.49160620879577055,0.0705022734801026,-0.4413923803042668,0.10549274668257337,3.1644061332982486e-5,0.9999857835394629,-0.09121823639776562,0.6415070584982134,-6.954008709409979e-6,0.9982430336258562,-0.08829623792039366,0.4151956118709966
ENSG00000159208.15,CIART,-0.024452720885847816,0.8414212504111388,-0.0263822623962233,0.9006749913059158,-5.964789642555321e-6,0.9999857835394629,0.1458231090243354,0.4169716554566154,2.272940338071201e-6,0.9982430336258562,-0.026431688734851654,0.6037263736064287
ENSG00000266472.5,MRPS21,-0.059756321045948795,0.8409680009051727,-0.009285618927147191,0.9995549130875302,2.8871434767979822e-5,0.9999857835394629,0.09953452748174793,0.6360776817237722,1.0732404107644324e-6,0.9982430336258562,-0.11726776784640516,0.33541360598410586
ENSG00000117360.12,PRPF3,0.0237697840167165,0.9266162925170647,0.028519751905412085,0.9965571037167116,1.17731095803869e-5,0.9999857835394629,0.02891491188666674,0.901416459430023,1.209231757981475e-6,0.9982430336258562,-0.006190284251033352,0.9601470054050854
ENSG00000163125.15,RPRD2,0.007079845893500161,0.9788751149007392,0.005410655813652406,0.9995549130875302,1.2674148927574848e-6,0.9999857835394629,-0.024485369971111497,0.92743582864004,1.2723665616095406e-6,0.9982430336258562,0.04554681127700967,0.6382375738007918
ENSG00000143374.16,TARS2,0.04441849134585737,0.805465698410502,0.04099674474493574,0.9508253027433785,9.164404087225502e-6,0.9999857835394629,0.0348643505316146,0.8774014926815327,2.456263685691717e-6,0.9982430336258562,0.006768151071679038,0.9537512341965828
ENSG00000143384.12,MCL1,-0.015711525901340364,0.9512049861924963,-0.002679330463932747,0.9995549130875302,1.4800959506622748e-5,0.9999857835394629,-0.14414070220982853,0.41028865533103587,1.263092661723495e-6,0.9982430336258562,0.17866302072422346,0.1005224135077727
ENSG00000143420.18,ENSA,-0.0027780609671002976,0.9916656958858127,0.0030524179843977664,0.9995549130875302,4.514864738581155e-6,0.9999857835394629,0.019624665559349025,0.9363352151154037,-1.603488593663625e-6,0.9982430336258562,-0.10407503876109771,0.3051163731215802
ENSG00000143457.10,GOLPH3L,-0.05736552333596751,0.7264445267808974,-0.02109205240183667,0.9965571037167116,9.105083912662253e-6,0.9999857835394629,0.10993282880079785,0.5916015712609564,4.4640535057512746e-6,0.9982430336258562,0.06472444667880327,0.4934376613783962
ENSG00000143437.20,ARNT,-9.575208523077063e-4,0.9978049229040065,0.008581881575238646,0.9995549130875302,8.203398468843009e-6,0.9999857835394629,0.0042902215180112176,0.9866177274686685,1.1273026739014926e-6,0.9982430336258562,0.019710139862060414,0.8446877942177166
ENSG00000143379.12,SETDB1,0.014827884402810567,0.9607854572399637,0.00899252811015813,0.9995549130875302,1.5971194740696573e-6,0.9999857835394629,-0.03054618385115956,0.885748768751241,-1.3987930816961534e-6,0.9982430336258562,0.007748132847733347,0.950439786036349
ENSG00000143418.19,CERS2,0.28363690282381276,0.10342029846688161,0.21167462854552588,0.36327138918053203,-1.2575136714886496e-5,0.9999857835394629,0.08435363537472139,0.6559964875899228,3.337713570175019e-6,0.9982430336258562,-0.021620896480396008,0.8031369542152741
ENSG00000143412.9,ANXA9,0.024699324315940366,0.9076844431909523,0.005919872645663436,0.9995549130875302,3.5621943421605204e-5,0.9999857835394629,-0.004192436417234017,0.9885791465808725,1.171108353117773e-6,0.9982430336258562,0.008467093711118886,0.93924071007382115
ENSG00000143409.15,MINDY1,-0.03477933455882639,0.7885260815292835,-0.007716181839030408,0.9995549130875302,5.914183952877502e-6,0.9999857835394629,-0.024703608641259492,0.8871243827073222,-4.2897538040748737e-7,0.9982430336258562,0.001028246797840656,0.9909084109630301
ENSG00000143363.15,PRUNE1,0.04128117981716089,0.8294691447927062,0.016608068867330635,0.9995549130875302,-3.626101051402291e-6,0.9999857835394629,0.03466227537246013,0.8757080730238774,3.4101079965701577e-6,0.9982430336258562,0.0222581738494916,0.8168504913035101
ENSG00000143443.9,C1orf56,-0.010586208666899759,0.9671916926675864,-0.009612474524243292,0.9995549130875302,-1.91561667301414e-5,0.9999857835394629,0.06590113150776841,0.7089099647140845,1.8437076020655617e-6,0.9982430336258562,-0.018159638230688505,0.8019734311043889
ENSG00000197622.12,CDC42SE1,0.10090315296133268,0.544509994617659,0.0827091099897689,0.7601985026881698,1.1735022237620995e-4,0.9999857835394629,-0.08608914222727004,0.6968514138750337,-3.781499118122131e-6,0.9982430336258562,-0.005350577435399718,0.9690562464640665
ENSG00000213190.3,MLLT11,-0.0074141531613085765,0.9153073396503743,-0.004496584510974549,0.9995549130875302,-1.0806906649307949e-6,0.9999857835394629,-0.026601114301781456,0.6608165335487016,-4.3467705224742507e-7,0.9982430336258562,0.005563933137153462,0.8653331205542959
ENSG00000143458.11,GABPB2,0.024865509194855608,0.9147843158042674,0.04335208055035736,0.9305657458017392,2.3194404840133857e-5,0.9999857835394629,-0.023429151774990446,0.8701637421854755,-5.029799063614583e-7,0.9982430336258562,0.045742796092728015,0.6111184720131583
ENSG00000163156.11,SCNM1,0.5370847782387618,0.0020872528521835936,0.36212048876343833,0.1660307575650413,-1.2787161943395136e-5,0.9999857835394629,-3.486168383206098e-4,0.9975376660537337,-1.206139811535447e-6,0.9982430336258562,-0.04005116291057361,0.6169252092444953
ENSG00000163155.11,LYSMD1,0.029080667703293796,0.8521237390518582,0.007954862851320499,0.9995549130875302,-3.705332793472711e-6,0.9999857835394629,0.15858500582044535,0.3989738961882717,3.2806704514045402e-6,0.9982430336258562,-0.008357876271829835,0.9223969637223219
ENSG00000163159.12,VPS72,0.12070971841965249,0.4743546604707923,0.08521714494724873,0.7685080803053365,6.329194401614453e-6,0.9999857835394629,0.3187842372190885,0.06553392205326163,6.813787477793177e-6,0.9982430336258562,-0.038296710580137325,0.6909983016670608
ENSG00000143398.19,PIP5K1A,0.004854949878740937,0.9863157001756374,0.002754499417683662,0.9995549130875302,-3.2136304353193602e-6,0.9999857835394629,0.05538523453089125,0.7570918740314999,4.27607032408506e-6,0.9982430336258562,0.053852763987841515,0.5920348826263827
ENSG00000159352.15,PSMD4,0.048493461550316,0.7796041233053722,0.06090791159120119,0.9006749913059158,1.0117088297504785e-5,0.9999857835394629,-0.005660442822104537,0.9804099054790807,-9.116353107273282e-7,0.9982430336258562,-0.024454366824332472,0.8167451603958312
ENSG00000143373.17,ZNF687,0.02337693772927972,0.9069741820987152,-0.006897488539875036,0.9995549130875302,-6.623818140217318e-6,0.9999857835394629,0.19578043012654128,0.36784993107659875,4.6652869125824215e-6,0.9982430336258562,-0.03666540858787572,0.6845523810527576
ENSG00000143393.16,PI4KB,0.05044813067065926,0.8022916530686409,0.03387534949588038,0.9873193869793788,1.9242663698739167e-6,0.9999857835394629,-0.012081266849210747,0.9619299277235213,-1.3507079050978315e-6,0.9982430336258562,-0.017655523315008016,0.8708510964716523
ENSG00000143390.17,RFX5,-0.3153540775032434,0.2215040960572071,-0.052733454847750126,0.6824475017902574,1.8484521838934387e-6,0.9999857835394629,0.13709500402008537,0.5092395039620901,2.0300504213080725e-6,0.9982430336258562,-0.02576148154798432,0.7816946921128746
ENSG00000143416.20,SELENBP1,0.024130826626465426,0.8728834196962587,0.01007118109344391,0.9995549130875302,-3.373017140853563e-6,0.9999857835394629,-0.05071687033861464,0.6614767753978904,-2.8088474112567143e-6,0.9982430336258562,-0.007869224607273125,0.8730206535593064
ENSG00000159377.10,PSMB4,-0.04409729613296835,0.8336713255469138,-0.016710602215662444,0.9995549130875302,2.839922896764821e-6,0.9999857835394629,-0.011566657112365944,0.9803262241656093,-3.7220107642615894e-6,0.9982430336258562,-0.057361274181386514,0.5696894032418178
ENSG00000143442.21,POGZ,0.029076840076242186,0.9010764062020641,0.02038107335782856,0.9995549130875302,2.362056806627174e-5,0.9999857835394629,-0.25837118670618253,0.2933892214922835,-4.903398797985938e-6,0.9982430336258562,0.10887980164201506,0.3383589524586561
ENSG00000143375.14,CGN,-0.01956276156384306,0.9250759993202846,-0.02435020148697584,0.9888044276112382,-8.143740067783506e-6,0.9999857835394629,9.678928479796776e-4,0.9940068661571566,1.0155844767626842e-6,0.9982430336258562,0.00575292074716447,0.9197097777132693
ENSG00000143367.15,TUFT1,0.03205441502546765,0.8845138022252436,0.0019084547185057611,0.9995549130875302,-1.030907683795476e-5,0.9999857835394629,0.04573431789491456,0.8347120769471635,-2.987323210803383e-7,0.9982430336258562,-0.04263547344932646,0.6273910281251748
ENSG00000143376.12,SNX27,0.03325738447881874,0.878513778112349,0.026750223706624186,0.9965571037167116,6.737149435167308e-6,0.9999857835394629,-0.14856757837146825,0.47086157022558894,-4.614183023974209e-6,0.9982430336258562,0.053099343942409075,0.5809886996097167
ENSG00000143436.10,MRPL9,-0.0791477352232982,0.6584201216080869,-0.02642001107462407,0.9995549130875302,1.469378770986003e-5,0.9999857835394629,-0.024623126014904073,0.8966008509853338,-3.0972687635469786e-6,0.9982430336258562,-0.038620998736392895,0.6909323190988367
ENSG00000143450.16,OAZ3,-0.028682685583656595,0.4244086779555283,-0.011757884776128335,0.9022635950010052,3.039290953680976e-6,0.9999857835394629,-0.023246819995602738,0.7281549472507225,-1.0250313777413344e-6,0.9982430336258562,-0.0010413012421966103,0.979900326559559
ENSG00000182134.15,TDRKH,0.008125638559248544,0.97640549605879845,-0.002106501581097242,0.9995549130875302,-3.1875832807531945e-6,0.9999857835394629,0.0514743386893427,0.8075628173074589,2.5286038416460825e-6,0.9982430336258562,-0.0017733558467602564,0.9887904983277752
ENSG00000159445.12,THEM4,0.016513373926994885,0.9059231542675249,0.005161258983078341,0.9995549130875302,-7.852478153199281e-6,0.9999857835394629,0.10597622687610771,0.5154918996610927,4.044590135441658e-6,0.9982430336258562,-0.012268047901503085,0.8804865547530915
ENSG00000197747.8,S100A10,-0.10602853871961072,0.5389912503168456,-0.14526004811887835,0.5313705458397183,-2.2257075287015965e-5,0.9999857835394629,-0.03445305321142853,0.7734186898422472,-3.753807902715673e-6,0.9982430336258562,-0.08106498853779213,0.4352847154841152
ENSG00000163191.5,S100A11,-2.9224260655058695e-4,0.9998114042890685,-0.001202248182905837,0.9995549130875302,-6.035020164288407e-7,0.9999857835394629,0.06833191535855214,0.5223464845847676,3.8007414864245298e-6,0.9982430336258562,-0.05522448258046087,0.5909927608121127
ENSG00000159450.12,TCHH,-0.0184708674178251,0.8175505831364082,-0.00897690345907188,0.9995549130875302,1.5829691263106222e-6,0.9999857835394629,-0.002034145382022252,0.9907471604769131,-2.6636806795004338e-6,0.9982430336258562,-0.022968038787991304,0.33541360598410586
ENSG00000143631.10,FLG,0.006693104590188713,0.3570581427137868,0.005995836470766551,0.5023434437995081,-3.8763096701380473e-7,0.9999857835394629,3.5861418068265796e-4,0.9722071337067293,-6.449600936983451e-7,0.9982430336258562,NA,NA
ENSG00000163220.10,S100A9,0.012240987691757126,0.7729559149502937,0.013106161541399626,0.8472343105600679,7.338907887022669e-6,0.9999857835394629,0.0156205134082117,0.9376805030191614,-1.0025581490217605e-6,0.9982430336258562,-0.01704440477727777,0.721969057637752
ENSG00000197956.9,S100A6,0.01248372447788475,0.9477000155030808,0.010889778861265867,0.9995549130875302,-8.959939658892936e-8,0.9999857835394629,0.051144092906581014,0.6857037745324716,8.906294058333955e-7,0.9982430336258562,-0.21222972359674633,0.16751682466297205
ENSG00000196154.11,S100A4,-0.0017358447811432786,0.9928225460527244,0.005153424501109467,0.9995549130875302,2.2684738320574728e-6,0.9999857835394629,-0.06998317209962371,0.606622639007673,-2.928180888925448e-6,0.9982430336258562,0.0025078541538066067,0.960416292575458
ENSG00000196754.10,S100A2,0.009979481352736132,0.9190342613767944,-2.526936484902682e-4,0.9995549130875302,-1.3635269784915326e-6,0.9999857835394629,0.00434430826085448,0.9713099074528855,-9.157973335641494e-7,0.9982430336258562,-0.004995605149452121,0.8518152511446707
ENSG00000188643.10,S100A16,-0.11731734721793807,0.4991947257448155,-0.04517439679225918,0.9343570473997252,3.7657077190881257e-6,0.9999857835394629,0.003367623193582182,0.9747871302844467,-1.5813071033033711e-7,0.9982430336258562,-0.036008686631588654,0.6819554443075979
ENSG00000189334.8,S100A14,-0.005160341592934809,0.97640549605879845,2.4162428121176214e-4,0.9995549130875302,8.084963835369834e-6,0.9999857835394629,0.02508596568139979,0.8215666585299131,9.98683103241927e-7,0.9982430336258562,-0.08681716316694658,0.41640529314909824
ENSG00000189171.14,S100A13,0.028012920656800784,0.8981753524512236,0.06021035225557901,0.9079679147806877,1.1227191476182055e-5,0.9999857835394629,-0.04419910105083875,0.8093229089308523,-5.845799407708664e-6,0.9982430336258562,-0.06851751946731789,0.4813130318053056
ENSG00000160679.12,CHTOP,0.04908678541754522,0.8094906725378458,0.01237750368521531,0.9995549130875302,1.0682726389003245e-5,0.9999857835394629,-0.03053429632694973,0.8700047691427267,-3.7728322091470203e-6,0.9982430336258562,-0.0634367040162926,0.5135097043220872
ENSG00000143553.10,SNAPIN,0.01828708533996408,0.9370284420974271,-6.371713878089147e-4,0.9995549130875302,-8.764423024572785e-6,0.9999857835394629,0.0069092469295810996,0.9725354143794767,-4.3110711636293326e-7,0.9982430336258562,-0.04133823945390035,0.6382375738007918
ENSG00000143621.16,ILF2,0.02832485832756626,0.8826233990627029,0.03458917200959732,0.9749109442346452,1.1136276465219517e-5,0.9999857835394629,0.005352541441548418,0.9885791465808725,1.052342757429738e-6,0.9982430336258562,0.008612274851050422,0.9495225947329897
ENSG00000143624.13,INTS3,-0.010281398964429216,0.9690505722937399,3.872845677503245e-4,0.9995549130875302,3.5294494052909794e-5,0.9999857835394629,-0.06449416905968984,0.759190812896846,-3.4788965988078454e-6,0.9982430336258562,0.002787855450342948,0.9812406400061683
ENSG00000143554.13,SLC27A3,0.011545291842401106,0.9570686479849332,0.040337866888678374,0.9152998527798477,2.125151254346976e-5,0.9999857835394629,-0.02335584703028982,0.9118108076672309,-5.048328859969586e-7,0.9982430336258562,0.003968155642403514,0.9696077748010226
ENSG00000143614.9,GATAD2B,0.05846083776243468,0.747738128870484,0.022330755244461955,0.9968574442510977,-5.199825481339323e-6,0.9999857835394629,-0.017893577820326124,0.9002403237564062,-2.083156763717848e-7,0.9982430336258562,0.01732065647932655,0.8497746647215985
ENSG00000198837.9,DENND4B,-0.29946437056111,0.22551718556193864,-0.045553843650410764,0.7725675498933601,2.33321858329767e-5,0.9999857835394629,-0.04301224734441843,0.8217835065783535,-9.817744402226713e-7,0.9982430336258562,-0.00857611990780908,0.944251823234656
ENSG00000160741.16,CRTC2,0.02153073247465527,0.9222397061797168,-0.0028263282940538116,0.9995549130875302,-1.413471787894691e-5,0.9999857835394629,0.04421570549333208,0.81870914290366,5.84758668884228e-7,0.9982430336258562,-0.04931603968528096,0.5757696937847674
ENSG00000143570.17,SLC39A1,-0.08750342889044027,0.5854047599460382,-0.0488913327585182,0.9305657458017392,7.179221266567022e-6,0.9999857835394629,0.12456117066613068,0.5454073823750204,4.474756691736201e-6,0.9982430336258562,-0.022174020581979915,0.8365139436211637
ENSG00000143578.15,CREB3L4,0.020633138688827518,0.9069741820987152,0.008314778348078943,0.9995549130875302,-4.500357136336362e-6,0.9999857835394629,0.011582639552523092,0.958007664584248,1.1836238516397878e-7,0.9982430336258562,-0.007364725836387026,0.9267643109055587
ENSG00000143543.14,JTB,0.12769868893656014,0.4625627228426365,0.10602012435929245,0.6973173579888151,7.224180960729464e-7,0.9999857835394629,-0.05602227925515506,0.7877582420470242,-8.395226725047574e-6,0.9982430336258562,-0.07313091892915362,0.46840352369071625
ENSG00000143545.8,RAB13,-0.003826078001259426,0.9906569533740496,-5.385229627969565e-4,0.9995549130875302,4.543186258856859e-6,0.9999857835394629,-0.0051457212524181235,0.9866177274686685,-1.5841671707264035e-6,0.9982430336258562,-0.036065226644314496,0.6909323190988367
ENSG00000177954.11,RPS27,-0.4576716721813733,0.13351857337126405,-0.5380788505264161,0.022375194116509158,1.6772606464501283e-5,0.9999857835394629,0.05610807650272971,0.6967505734934654,2.4825646963240943e-6,0.9982430336258562,-0.06897929028866061,0.476280762484686
ENSG00000143552.9,NUP210L,0.05028846232996783,0.6590517402974314,0.01593771218704669,0.9888044276112382,-4.295419402248142e-6,0.9999857835394629,0.09208444713200577,0.5214966682550805,2.7133957611585806e-6,0.9982430336258562,-1.1955267539851424e-4,0.9987109448046071
ENSG00000143549.19,TPM3,0.03957064956409559,0.8357119728742175,0.04861296024463243,0.9211929462979295,2.019324790671166e-5,0.9999857835394629,-0.05619176147990063,0.6622634182643307,-3.866789715163483e-6,0.9982430336258562,0.009999176656809643,0.9423781319866964
ENSG00000143612.19,C1orf43,-0.013807344430657708,0.9705679988815069,-0.0022902050809704344,0.9995549130875302,8.725275903075684e-6,0.9999857835394629,0.2085810621431916,0.38911194427553625,4.6378922892491306e-6,0.9982430336258562,-0.03833981791796946,0.6845523810527576
ENSG00000143569.18,UBAP2L,-0.06071034023344431,0.7357680283582931,-0.06461920309068443,0.8875588063914577,-6.955783686224878e-6,0.9999857835394629,0.15590859594073095,0.4773299813002636,8.383205236638635e-6,0.9982430336258562,0.008648925646505027,0.9223969637223219
ENSG00000143575.14,HAX1,-0.04816316378040985,0.7516332021387335,-0.029901633257202277,0.9840505912980775,1.1290892512457863e-5,0.9999857835394629,0.13891912115652005,0.5214966682550805,1.905075041901976e-5,0.9982430336258562,-0.09691003764418338,0.371567315156106
